"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00047100","BH-K 2P 10A (U)","","個","2023/05","1800","1800","1160","2.0000","2.0000","1","640","35.6"
"DNK-E","電力機器事業部","E-00047100","BH-K 2P 10A (U)","","個","2023/08","900","900","580","1.0000","1.0000","1","320","35.6"
"DNK-E","電力機器事業部","E-00047100","BH-K 2P 10A (U)","","個","2023/09","900","900","580","1.0000","1.0000","1","320","35.6"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/05","1800","1800","1446","2.0000","2.0000","1","354","19.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/06","83700","83700","60009","83.0000","83.0000","9","23691","28.3"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/07","30960","30960","21690","30.0000","30.0000","5","9270","29.9"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/08","8100","8100","6507","9.0000","9.0000","3","1593","19.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/09","3600","3600","2892","4.0000","4.0000","1","708","19.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/10","1800","1800","1446","2.0000","2.0000","1","354","19.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2023/12","111600","111600","75192","104.0000","104.0000","4","36408","32.6"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2024/01","2700","2700","2086","3.0000","3.0000","3","614","22.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2024/02","2880","2880","2169","3.0000","3.0000","2","711","24.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2024/03","900","900","723","1.0000","1.0000","1","177","19.7"
"DNK-E","電力機器事業部","E-00047101","BH-K 2P 15A (A)","","個","2024/04","26100","26100","21116","28.0000","28.0000","9","4984","19.1"
"DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2023/05","9000","9000","6670","10.0000","10.0000","5","2330","25.9"
"DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2023/06","13680","13680","11339","17.0000","17.0000","3","2341","17.1"
"DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2023/08","900","900","667","1.0000","1.0000","1","233","25.9"
"DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2023/10","4680","4680","4114","6.0000","6.0000","2","566","12.1"
"DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2024/01","900","900","667","1.0000","1.0000","1","233","25.9"
"DNK-E","電力機器事業部","E-00047104","BH-K 2P 15A (U)","","個","2024/04","2928","2928","2668","4.0000","4.0000","1","260","8.9"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2023/08","56700","56700","45549","63.0000","63.0000","5","11151","19.7"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2023/09","89100","89100","71577","99.0000","99.0000","6","17523","19.7"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2023/10","10800","10800","8676","12.0000","12.0000","2","2124","19.7"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2024/01","30240","30240","20244","28.0000","28.0000","1","9996","33.1"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2024/02","19800","19800","15906","22.0000","22.0000","1","3894","19.7"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2024/03","45900","45900","36873","51.0000","51.0000","2","9027","19.7"
"DNK-E","電力機器事業部","E-00047105","BH-K 2P 20A (A)","","個","2024/04","106560","106560","83868","116.0000","116.0000","9","22692","21.3"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/05","93600","93600","60320","104.0000","104.0000","4","33280","35.6"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/06","246600","246600","158920","274.0000","274.0000","6","87680","35.6"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/07","117540","117540","71340","123.0000","123.0000","6","46200","39.3"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/08","18000","18000","11600","20.0000","20.0000","1","6400","35.6"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/09","12600","12600","8120","14.0000","14.0000","1","4480","35.6"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/10","900","900","580","1.0000","1.0000","1","320","35.6"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/11","58210","58210","37120","64.0000","64.0000","9","21090","36.2"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2023/12","144900","144900","83868","141.0000","141.0000","5","61032","42.1"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2024/01","7200","7200","5336","8.0000","8.0000","1","1864","25.9"
"DNK-E","電力機器事業部","E-00047108","BH-K 2P 20A (U)","","個","2024/04","29136","29136","26680","40.0000","40.0000","2","2456","8.4"
"DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","2023/06","58500","58500","39765","55.0000","55.0000","3","18735","32"
"DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","2023/09","7200","7200","5784","8.0000","8.0000","3","1416","19.7"
"DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","2023/12","21600","21600","14460","20.0000","20.0000","1","7140","33.1"
"DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","2024/02","900","900","723","1.0000","1.0000","1","177","19.7"
"DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","2024/03","15300","15300","12291","17.0000","17.0000","3","3009","19.7"
"DNK-E","電力機器事業部","E-00047109","BH-K 2P 30A (A)","","個","2024/04","21060","21060","16629","23.0000","23.0000","3","4431","21"
"DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","2023/05","17100","17100","14215","22.0000","22.0000","3","2885","16.9"
"DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","2023/06","11700","11700","7540","13.0000","13.0000","3","4160","35.6"
"DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","2023/07","4500","4500","2900","5.0000","5.0000","2","1600","35.6"
"DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","2023/09","2160","2160","1160","2.0000","2.0000","1","1000","46.3"
"DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","2023/12","32400","32400","17400","30.0000","30.0000","1","15000","46.3"
"DNK-E","電力機器事業部","E-00047112","BH-K 2P 30A (U)","","個","2024/04","11712","11712","10672","16.0000","16.0000","1","1040","8.9"
"DNK-E","電力機器事業部","E-00047113","BH-K 2P 40A (A)","","個","2023/12","2700","2700","2169","3.0000","3.0000","2","531","19.7"
"DNK-E","電力機器事業部","E-00047113","BH-K 2P 40A (A)","","個","2024/01","1080","1080","723","1.0000","1.0000","1","357","33.1"
"DNK-E","電力機器事業部","E-00047113","BH-K 2P 40A (A)","","個","2024/02","3060","3060","2169","3.0000","3.0000","2","891","29.1"
"DNK-E","電力機器事業部","E-00047116","BH-K 2P 40A (U)","","個","2023/06","1440","1440","1288","2.0000","2.0000","1","152","10.6"
"DNK-E","電力機器事業部","E-00047116","BH-K 2P 40A (U)","","個","2023/09","3600","3600","2668","4.0000","4.0000","1","932","25.9"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/05","5400","5400","4338","6.0000","6.0000","1","1062","19.7"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/06","4320","4320","2892","4.0000","4.0000","3","1428","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/07","2160","2160","1446","2.0000","2.0000","2","714","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/09","7560","7560","5061","7.0000","7.0000","2","2499","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/10","1080","1080","723","1.0000","1.0000","1","357","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/11","1080","1080","723","1.0000","1.0000","1","357","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2023/12","18360","18360","12291","17.0000","17.0000","5","6069","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2024/01","1080","1080","723","1.0000","1.0000","1","357","33.1"
"DNK-E","電力機器事業部","E-00047117","BH-K 2P 50A (A)","","個","2024/04","3960","3960","2892","4.0000","4.0000","3","1068","27"
"DNK-E","電力機器事業部","E-00047121","BH-K 3P 15A (A)","","個","2023/06","4460","4460","3440","2.0000","2.0000","1","1020","22.9"
"DNK-E","電力機器事業部","E-00047121","BH-K 3P 15A (A)","","個","2023/08","7550","7550","5160","3.0000","3.0000","2","2390","31.7"
"DNK-E","電力機器事業部","E-00047121","BH-K 3P 15A (A)","","個","2024/04","8920","8920","6880","4.0000","4.0000","1","2040","22.9"
"DNK-E","電力機器事業部","E-00047129","BH-K100 3P 60A (A)","","個","2023/12","8560","8560","5520","2.0000","2.0000","1","3040","35.5"
"DNK-E","電力機器事業部","E-00047133","BH-K 3P 20A (A)","","個","2023/07","3420","3420","2913","3.0000","3.0000","1","507","14.8"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2023/05","7550","7550","4440","3.0000","3.0000","2","3110","41.2"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2023/06","28400","28400","16280","11.0000","11.0000","5","12120","42.7"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2023/07","2230","2230","1480","1.0000","1.0000","1","750","33.6"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2023/08","4460","4460","2960","2.0000","2.0000","1","1500","33.6"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2023/12","13300","13300","7400","5.0000","5.0000","1","5900","44.4"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2024/01","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2024/02","10640","10640","5920","4.0000","4.0000","1","4720","44.4"
"DNK-E","電力機器事業部","E-00047136","BH-K 3P 20A (U)","","個","2024/04","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047137","BH-K 3P 30A (A)","","個","2024/04","2230","2230","1720","1.0000","1.0000","1","510","22.9"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/05","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/06","15960","15960","8880","6.0000","6.0000","2","7080","44.4"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/07","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/09","10210","10210","5920","4.0000","4.0000","3","4290","42"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/10","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/11","5320","5320","2960","2.0000","2.0000","1","2360","44.4"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2023/12","5320","5320","2960","2.0000","2.0000","2","2360","44.4"
"DNK-E","電力機器事業部","E-00047140","BH-K 3P 30A (U)","","個","2024/01","7550","7550","4440","3.0000","3.0000","2","3110","41.2"
"DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","2023/05","5320","5320","3440","2.0000","2.0000","2","1880","35.3"
"DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","2023/06","2660","2660","1720","1.0000","1.0000","1","940","35.3"
"DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","2023/09","266000","266000","172000","100.0000","100.0000","2","94000","35.3"
"DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","2023/10","2380","2380","1720","1.0000","1.0000","1","660","27.7"
"DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","2024/01","7980","7980","5160","3.0000","3.0000","1","2820","35.3"
"DNK-E","電力機器事業部","E-00047141","BH-K 3P 40A (A)","","個","2024/04","2230","2230","1720","1.0000","1.0000","1","510","22.9"
"DNK-E","電力機器事業部","E-00047145","BH-K 3P 50A (A)","","個","2023/06","2230","2230","1720","1.0000","1.0000","1","510","22.9"
"DNK-E","電力機器事業部","E-00047145","BH-K 3P 50A (A)","","個","2023/12","2660","2660","1720","1.0000","1.0000","1","940","35.3"
"DNK-E","電力機器事業部","E-00047145","BH-K 3P 50A (A)","","個","2024/04","12010","12010","8600","5.0000","5.0000","3","3410","28.4"
"DNK-E","電力機器事業部","E-00047148","BH-K 3P 50A (U)","","個","2023/06","13300","13300","7400","5.0000","5.0000","3","5900","44.4"
"DNK-E","電力機器事業部","E-00047148","BH-K 3P 50A (U)","","個","2023/08","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047148","BH-K 3P 50A (U)","","個","2023/10","7980","7980","4440","3.0000","3.0000","1","3540","44.4"
"DNK-E","電力機器事業部","E-00047148","BH-K 3P 50A (U)","","個","2023/11","2660","2660","1480","1.0000","1.0000","1","1180","44.4"
"DNK-E","電力機器事業部","E-00047148","BH-K 3P 50A (U)","","個","2024/04","2230","2230","1720","1.0000","1.0000","1","510","22.9"
"DNK-E","電力機器事業部","E-00047149","BH-K100 2P 100A (A)","","個","2023/09","3310","3310","2140","1.0000","1.0000","1","1170","35.3"
"DNK-E","電力機器事業部","E-00047149","BH-K100 2P 100A (A)","","個","2023/10","3310","3310","1840","1.0000","1.0000","1","1470","44.4"
"DNK-E","電力機器事業部","E-00047157","BH-K100 3P 100A (A)","","個","2023/06","8560","8560","5520","2.0000","2.0000","1","3040","35.5"
"DNK-E","電力機器事業部","E-00047161","BH-K100 3P 75A (A)","","個","2023/06","4280","4280","2760","1.0000","1.0000","1","1520","35.5"
"DNK-E","電力機器事業部","E-00047161","BH-K100 3P 75A (A)","","個","2024/03","10770","10770","8280","3.0000","3.0000","1","2490","23.1"
"DNK-E","電力機器事業部","E-00047232","NF100-NKC 3P 100A (U)","","個","2023/08","6470","6470","5830","1.0000","1.0000","1","640","9.9"
"DNK-E","電力機器事業部","E-00047300","NV50-NKC 3P 50A 30mA (U)","","個","2023/10","4030","4030","3630","1.0000","1.0000","1","400","9.9"
"DNK-E","電力機器事業部","E-00047800","BH-CP1NR QT (20A) 2P1E (U)","","個","2023/12","162000","162000","146400","120.0000","120.0000","1","15600","9.6"
"DNK-E","電力機器事業部","E-00047812","BH-CP1NT QT (20A) 2P1E (U)","","個","2023/12","160650","160650","145180","119.0000","119.0000","1","15470","9.6"
"DNK-E","電力機器事業部","E-00047824","BH-CP2 QT (20A) 2P2E (U)","","個","2023/12","43400","43400","39200","28.0000","28.0000","1","4200","9.7"
"DNK-E","電力機器事業部","E-00047836","BV-CP1NR QT (20A) 2P1E 30mA (U)","","個","2023/12","69120","69120","62400","24.0000","24.0000","1","6720","9.7"
"DNK-E","電力機器事業部","E-00047848","BV-CP1NT QT (20A) 2P1E 30mA (U)","","個","2023/12","72000","72000","65000","25.0000","25.0000","1","7000","9.7"
"DNK-E","電力機器事業部","E-00047860","BV-CP2 QT (20A) 2P2E 30mA (U)","","個","2023/12","14720","14720","13240","4.0000","4.0000","1","1480","10.1"
"DNK-E","電力機器事業部","E-00047880","BH-C1 15A 2P1E (U)","","個","2023/05","840","840","804","2.0000","2.0000","1","36","4.3"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2023/05","10080","10080","9648","24.0000","24.0000","1","432","4.3"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2023/06","1260","1260","1206","3.0000","3.0000","1","54","4.3"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2023/07","8820","8820","8078","21.0000","21.0000","2","742","8.4"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2023/10","840","840","804","2.0000","2.0000","1","36","4.3"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2023/11","16380","16380","15678","39.0000","39.0000","1","702","4.3"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2023/12","3780","3780","3150","9.0000","9.0000","1","630","16.7"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2024/01","50400","50400","42000","120.0000","120.0000","1","8400","16.7"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2024/02","3120","3120","1608","4.0000","4.0000","1","1512","48.5"
"DNK-E","電力機器事業部","E-00047884","BH-C1 20A 2P1E (U)","","個","2024/04","2340","2340","1206","3.0000","3.0000","3","1134","48.5"
"DNK-E","電力機器事業部","E-00047888","BH-C1 30A 2P1E (U)","","個","2023/12","420","420","402","1.0000","1.0000","1","18","4.3"
"DNK-E","電力機器事業部","E-00047888","BH-C1 30A 2P1E (U)","","個","2024/03","25200","25200","24120","60.0000","60.0000","1","1080","4.3"
"DNK-E","電力機器事業部","E-00047892","BH-C1 QT (15A) 2P1E (U)","","個","2023/05","1420","1420","1356","2.0000","2.0000","1","64","4.5"
"DNK-E","電力機器事業部","E-00047896","BH-C1 QT (20A) 2P1E (U)","","個","2023/05","18460","18460","17680","26.0000","26.0000","1","780","4.2"
